work_year,experience_level,employment_type,job_title,salary,employee_residence,workplace_type,company_location,company_size,Job_Category
2024,Senior,Full Time,Data Scientist,56250,GB,Remote,GB,M,Data Scientist
2024,Entry,Full Time,Data Analyst,64500,US,In Person,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,51500,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Machine Learning Engineer,240200,GB,Remote,GB,M,Machine Learning Engineer
2024,Senior,Full Time,Machine Learning Engineer,102900,GB,Remote,GB,M,Machine Learning Engineer
2024,Mid,Full Time,Data Analyst,195600,US,Remote,US,M,Data Analyst
2024,Mid,Full Time,Data Analyst,165500,US,Remote,US,M,Data Analyst
2024,Senior,Full Time,Data Analyst,180400,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Analyst,138800,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Scientist,180000,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,139000,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Science Consultant,112000,US,In Person,US,M,Other
2024,Senior,Full Time,Data Science Consultant,109000,US,In Person,US,M,Other
2024,Senior,Full Time,Data Scientist,147670,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,118136,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Architect,164000,US,In Person,US,M,Data Management
2024,Senior,Full Time,Data Architect,117000,US,In Person,US,M,Data Management
2024,Senior,Full Time,BI Developer,42000,PH,In Person,PH,M,Data Management
2024,Senior,Full Time,BI Developer,21600,PH,In Person,PH,M,Data Management
2024,Senior,Full Time,Data Scientist,154000,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,81536,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,180000,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,139000,US,In Person,US,M,Data Scientist
2024,Entry,Full Time,Data Analyst,28750,GB,In Person,GB,M,Data Analyst
2024,Entry,Full Time,Data Analyst,28750,GB,In Person,GB,M,Data Analyst
2024,Senior,Full Time,Data Engineer,198000,US,Remote,US,M,Data Engineer
2024,Senior,Full Time,Data Engineer,143000,US,Remote,US,M,Data Engineer
2024,Senior,Full Time,Machine Learning Engineer,340000,US,In Person,US,M,Machine Learning Engineer
2024,Senior,Full Time,Machine Learning Engineer,212000,US,In Person,US,M,Machine Learning Engineer
2024,Senior,Full Time,Machine Learning Scientist,230000,US,In Person,US,M,Machine Learning Engineer
2024,Senior,Full Time,Machine Learning Scientist,170000,US,In Person,US,M,Machine Learning Engineer
2024,Entry,Full Time,Quantitative Research Analyst,51000,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Lead Machine Learning Engineer,77777,FI,Hybrid,FI,L,Machine Learning Engineer
2024,Entry,Full Time,ML Engineer,27000,TR,In Person,TR,S,Machine Learning Engineer
2024,Mid,Full Time,Data Scientist,129545,CH,Hybrid,CH,L,Data Scientist
2024,Entry,Full Time,Machine Learning Research Engineer,80769,CA,Hybrid,CA,M,Machine Learning Engineer
2024,Senior,Full Time,Business Intelligence Engineer,108500,US,Remote,US,M,Data Engineer
2024,Senior,Full Time,Business Intelligence Engineer,78800,US,Remote,US,M,Data Engineer
2024,Mid,Full Time,Data Infrastructure Engineer,385000,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Data Infrastructure Engineer,200000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Scientist,297000,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,138000,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Scientist,198000,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Scientist,140000,US,In Person,US,M,Data Scientist
2023,Senior,Full Time,AI Engineer,46848,OM,In Person,OM,M,Machine Learning Engineer
2024,Entry,Full Time,Machine Learning Engineer,130400,US,In Person,US,M,Machine Learning Engineer
2024,Entry,Full Time,Machine Learning Engineer,74500,US,In Person,US,M,Machine Learning Engineer
2024,Senior,Full Time,Data Architect,212000,AU,In Person,AU,M,Data Management
2024,Senior,Full Time,Data Architect,93400,AU,In Person,AU,M,Data Management
2024,Mid,Full Time,Business Intelligence Analyst,142000,CA,In Person,CA,M,Data Analyst
2024,Mid,Full Time,Business Intelligence Analyst,91300,CA,In Person,CA,M,Data Analyst
2024,Senior,Full Time,Data Analytics Lead,166000,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Analytics Lead,73100,US,In Person,US,M,Data Analyst
2024,Entry,Full Time,Data Scientist,133000,US,In Person,US,M,Data Scientist
2024,Entry,Full Time,Data Scientist,58400,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,204600,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,84500,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Scientist,176000,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Scientist,72700,US,In Person,US,M,Data Scientist
2024,Entry,Full Time,Data Analyst,92000,US,Remote,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,65000,US,Remote,US,M,Data Analyst
2024,Senior,Full Time,Data Engineer,231000,US,Remote,US,M,Data Engineer
2024,Senior,Full Time,Data Engineer,141000,US,Remote,US,M,Data Engineer
2024,Senior,Full Time,Data Scientist,162819,US,Remote,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,95776,US,Remote,US,M,Data Scientist
2024,Mid,Full Time,Applied Scientist,222200,US,In Person,US,L,Research Scientist
2024,Mid,Full Time,Applied Scientist,136000,US,In Person,US,L,Research Scientist
2024,Mid,Full Time,Data Engineer,138278,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Data Engineer,86424,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Analytics Engineer,130500,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Analytics Engineer,96000,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Architect,175000,US,In Person,US,M,Data Management
2024,Senior,Full Time,Data Architect,117000,US,In Person,US,M,Data Management
2024,Mid,Full Time,Data Engineer,122100,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Data Engineer,75500,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Data Product Manager,250000,US,In Person,US,M,Data Management
2024,Mid,Full Time,Data Product Manager,200000,US,In Person,US,M,Data Management
2024,Mid,Full Time,Business Intelligence Manager,117000,US,In Person,US,M,Data Management
2024,Mid,Full Time,Business Intelligence Manager,99600,US,In Person,US,M,Data Management
2024,Entry,Full Time,Data Engineer,162240,US,In Person,US,M,Data Engineer
2024,Entry,Full Time,Data Engineer,47840,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Data Scientist,231250,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Scientist,111000,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Engineer,277000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Engineer,173000,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Data Analytics Manager,128000,US,In Person,US,M,Data Analyst
2024,Mid,Full Time,Data Analytics Manager,81500,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Scientist,202800,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,115000,US,In Person,US,M,Data Scientist
2024,Entry,Full Time,Data Analyst,65000,US,In Person,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,55751,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Architect,165000,US,Remote,US,M,Data Management
2024,Senior,Full Time,Data Architect,150000,US,Remote,US,M,Data Management
2024,Senior,Full Time,AI Architect,257250,US,Remote,US,M,Machine Learning Engineer
2024,Senior,Full Time,AI Architect,99750,US,Remote,US,M,Machine Learning Engineer
2024,Senior,Full Time,Data Architect,169767,NZ,In Person,NZ,M,Data Management
2024,Senior,Full Time,Data Architect,136420,NZ,In Person,NZ,M,Data Management
2024,Mid,Full Time,Data Developer,100000,US,In Person,US,M,Data Management
2024,Mid,Full Time,Data Developer,95000,US,In Person,US,M,Data Management
2024,Mid,Full Time,Data Scientist,147800,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Scientist,93100,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Manager,83300,US,In Person,US,M,Data Management
2024,Mid,Full Time,Data Manager,47500,US,In Person,US,M,Data Management
2024,Senior,Full Time,Data Engineer,160000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Engineer,100000,US,In Person,US,M,Data Engineer
2024,Entry,Full Time,Business Intelligence Analyst,92000,AU,In Person,AU,M,Data Analyst
2024,Entry,Full Time,Business Intelligence Analyst,90000,AU,In Person,AU,M,Data Analyst
2024,Senior,Full Time,Data Product Manager,220000,GB,In Person,GB,M,Data Management
2024,Senior,Full Time,Data Product Manager,137500,GB,In Person,GB,M,Data Management
2024,Entry,Full Time,Data Scientist,175100,US,In Person,US,M,Data Scientist
2024,Entry,Full Time,Data Scientist,82915,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Engineer,166000,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Data Engineer,73000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Scientist,236400,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,141800,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Engineer,150000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Engineer,135000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Business Intelligence Developer,147500,US,Remote,US,M,Data Management
2024,Senior,Full Time,Business Intelligence Developer,70800,US,Remote,US,M,Data Management
2024,Mid,Full Time,Business Intelligence Engineer,185000,US,In Person,US,L,Data Engineer
2024,Mid,Full Time,Business Intelligence Engineer,79600,US,In Person,US,L,Data Engineer
2024,Entry,Full Time,Data Analyst,99200,US,Remote,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,69400,US,Remote,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,88200,US,Remote,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,61700,US,Remote,US,M,Data Analyst
2024,Senior,Full Time,Research Engineer,234000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Research Engineer,146000,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Data Scientist,165000,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Scientist,165000,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Analyst,160000,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Analyst,130000,US,In Person,US,M,Data Analyst
2024,Mid,Full Time,Data Scientist,154800,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Scientist,76300,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Analyst,112000,US,In Person,US,M,Data Analyst
2024,Mid,Full Time,Data Analyst,84000,US,In Person,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,115000,US,In Person,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,90000,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Engineer,170000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Engineer,130000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Business Intelligence Engineer,185000,US,In Person,US,L,Data Engineer
2024,Senior,Full Time,Business Intelligence Engineer,79600,US,In Person,US,L,Data Engineer
2024,Entry,Full Time,Data Analyst,160000,US,In Person,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,110000,US,In Person,US,M,Data Analyst
2024,Mid,Full Time,Data Analyst,95000,US,In Person,US,M,Data Analyst
2024,Mid,Full Time,Data Analyst,65000,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Analytics Engineer,180000,CA,Remote,CA,M,Data Analyst
2024,Senior,Full Time,Analytics Engineer,120000,CA,Remote,CA,M,Data Analyst
2024,Senior,Full Time,Data Analyst,155000,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Analyst,100000,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Scientist,190500,CA,Remote,CA,M,Data Scientist
2024,Senior,Full Time,Data Scientist,138500,CA,Remote,CA,M,Data Scientist
2024,Senior,Full Time,Data Engineer,159000,CA,In Person,CA,M,Data Engineer
2024,Senior,Full Time,Data Engineer,127000,CA,In Person,CA,M,Data Engineer
2024,Entry,Full Time,Data Analyst,147000,US,In Person,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,118000,US,In Person,US,M,Data Analyst
2024,Entry,Full Time,Machine Learning Engineer,170000,US,In Person,US,M,Machine Learning Engineer
2024,Entry,Full Time,Machine Learning Engineer,125000,US,In Person,US,M,Machine Learning Engineer
2024,Senior,Full Time,Data Science Consultant,116000,US,In Person,US,M,Other
2024,Senior,Full Time,Data Science Consultant,90000,US,In Person,US,M,Other
2024,Senior,Full Time,Data Engineer,255475,US,Remote,US,M,Data Engineer
2024,Senior,Full Time,Data Engineer,185800,US,Remote,US,M,Data Engineer
2024,Mid,Full Time,Data Strategist,85000,US,In Person,US,M,Other
2024,Mid,Full Time,Data Strategist,65000,US,In Person,US,M,Other
2024,Mid,Full Time,Data Science,150000,US,In Person,US,M,Other
2024,Mid,Full Time,Data Science,120000,US,In Person,US,M,Other
2024,Mid,Full Time,Analytics Engineer,190000,US,In Person,US,M,Data Analyst
2024,Mid,Full Time,Analytics Engineer,190000,US,In Person,US,M,Data Analyst
2024,Mid,Full Time,Research Engineer,440000,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Research Engineer,295000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Analytics Engineer,170000,US,Remote,US,M,Data Analyst
2024,Senior,Full Time,Analytics Engineer,140000,US,Remote,US,M,Data Analyst
2024,Senior,Full Time,Data Scientist,165000,US,Remote,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,140250,US,Remote,US,M,Data Scientist
2024,Mid,Full Time,Data Analytics Consultant,110300,US,Remote,US,M,Data Analyst
2024,Mid,Full Time,Data Analytics Consultant,78100,US,Remote,US,M,Data Analyst
2024,Mid,Full Time,Machine Learning Researcher,210000,US,In Person,US,M,Machine Learning Engineer
2024,Mid,Full Time,Machine Learning Researcher,151800,US,In Person,US,M,Machine Learning Engineer
2024,Entry,Full Time,Business Intelligence Analyst,75000,US,In Person,US,M,Data Analyst
2024,Entry,Full Time,Business Intelligence Analyst,65000,US,In Person,US,M,Data Analyst
2024,Mid,Full Time,Data Analyst,140000,US,In Person,US,M,Data Analyst
2024,Mid,Full Time,Data Analyst,105000,US,In Person,US,M,Data Analyst
2024,Mid,Full Time,AI Research Engineer,200000,US,In Person,US,L,Machine Learning Engineer
2024,Senior,Full Time,Data Analytics Specialist,157144,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Analytics Specialist,99445,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Engineer,211511,CA,In Person,CA,M,Data Engineer
2024,Senior,Full Time,Data Engineer,100006,CA,In Person,CA,M,Data Engineer
2024,Senior,Full Time,Data Engineer,201900,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Engineer,97335,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Scientist,283800,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,170700,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Research Analyst,152400,US,Remote,US,M,Data Analyst
2024,Senior,Full Time,Research Analyst,73700,US,Remote,US,M,Data Analyst
2024,Mid,Full Time,Data Engineer,166000,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Data Engineer,73100,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Scientist,202600,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,93800,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,273500,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,126600,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Business Intelligence,176875,US,In Person,US,M,Other
2024,Senior,Full Time,Business Intelligence,84750,US,In Person,US,M,Other
2024,Mid,Full Time,ETL Developer,166000,US,In Person,US,M,Data Management
2024,Mid,Full Time,ETL Developer,73100,US,In Person,US,M,Data Management
2024,Entry,Full Time,Data Analyst,88200,US,Remote,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,61700,US,Remote,US,M,Data Analyst
2024,Mid,Full Time,Data Engineer,75000,US,Remote,US,M,Data Engineer
2024,Mid,Full Time,Data Engineer,60000,US,Remote,US,M,Data Engineer
2024,Mid,Full Time,Data Scientist,121500,US,Remote,US,M,Data Scientist
2024,Mid,Full Time,Data Scientist,88200,US,Remote,US,M,Data Scientist
2024,Mid,Full Time,Data Engineer,133000,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Data Engineer,58300,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Engineer,229900,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Engineer,201400,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Scientist,247250,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,160000,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,177700,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,94700,US,In Person,US,M,Data Scientist
2024,Senior,Full Time,Data Engineer,184000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Engineer,123000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Machine Learning Engineer,258600,US,Remote,US,M,Machine Learning Engineer
2024,Senior,Full Time,Machine Learning Engineer,215500,US,Remote,US,M,Machine Learning Engineer
2024,Senior,Full Time,Data Scientist,237188,US,Remote,US,M,Data Scientist
2024,Senior,Full Time,Data Scientist,194063,US,Remote,US,M,Data Scientist
2024,Mid,Full Time,Data Specialist,112500,US,Remote,US,M,Data Management
2024,Mid,Full Time,Data Specialist,59500,US,Remote,US,M,Data Management
2024,Senior,Full Time,Data Analyst,153900,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Analyst,85500,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Research Scientist,210000,US,In Person,US,M,Research Scientist
2024,Senior,Full Time,Research Scientist,151800,US,In Person,US,M,Research Scientist
2024,Senior,Full Time,Business Intelligence Engineer,108500,US,Remote,US,M,Data Engineer
2024,Senior,Full Time,Business Intelligence Engineer,78800,US,Remote,US,M,Data Engineer
2024,Mid,Full Time,Data Scientist,212000,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Scientist,93300,US,In Person,US,M,Data Scientist
2024,Mid,Full Time,Data Engineer,209000,US,In Person,US,M,Data Engineer
2024,Mid,Full Time,Data Engineer,171000,US,In Person,US,M,Data Engineer
2024,Senior,Full Time,Data Analyst,164000,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Analyst,109000,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Analyst,140000,US,In Person,US,M,Data Analyst
2024,Senior,Full Time,Data Analyst,115000,US,In Person,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,83300,US,In Person,US,M,Data Analyst
2024,Entry,Full Time,Data Analyst,47500,US,In Person,US,M,Data Analyst
